X_Freq_Hz;Y_Ampl_dBc_Hz
9225718.0;-164.10318
9332538.0;-163.889984
9440607.0;-163.635849
9549926.0;-163.325119
9660512.0;-162.947952
9772367.0;-162.527191
9885528.0;-162.062332
10000000.0;-161.548035
10115797.0;-161.434326
10232935.0;-161.304901
10351418.0;-161.165115
10471285.0;-161.013123
10592540.0;-160.850082
10715198.0;-160.687881
10839265.0;-160.53656
10964781.0;-160.412521
11091750.0;-160.308319
11220189.0;-160.248138
11350104.0;-160.206116
11481535.0;-160.176712
11614488.0;-160.146942
11748980.0;-159.969818
11885017.0;-159.552032
12022642.0;-158.46666
12161861.0;-158.169601
12302692.0;-158.089417
12445140.0;-157.975189
12589251.0;-157.574707
12735031.0;-157.386429
12882499.0;-157.299973
13031661.0;-157.181808
13182564.0;-157.181808
13335214.0;-157.181808
13489632.0;-157.181808
13645839.0;-157.181808
13803838.0;-157.181808
13963683.0;-157.181808
14125379.0;-157.181808
14288946.0;-157.181808
14454393.0;-157.181808
14621770.0;-157.179611
14791086.0;-157.166473
14962363.0;-157.158691
15135607.0;-157.371124
15310873.0;-157.959793
15488168.0;-158.167084
15667517.0;-158.05365
15848925.0;-157.701981
16032451.0;-157.271255
16218102.0;-157.1577
16405903.0;-157.1577
16595861.0;-157.1577
16788036.0;-157.1577
16982438.0;-157.1577
17179090.0;-157.1577
17378000.0;-157.1577
17579232.0;-157.1577
17782794.0;-157.1577
17988714.0;-157.1577
18197018.0;-157.190384
18407714.0;-157.201431
18620870.0;-157.22139
18836496.0;-157.227188
19054616.0;-157.264893
19275242.0;-157.277542
19498444.0;-157.283112
19724230.0;-157.305374
19952632.0;-157.334595
20183656.0;-157.31897
20417376.0;-157.274857
20653804.0;-157.231461
20892970.0;-157.204559
21134882.0;-157.196899
21379618.0;-157.217102
21627188.0;-157.241226
21877624.0;-157.265656
22130936.0;-157.304703
22387206.0;-157.350159
22646444.0;-157.380051
22908684.0;-157.417938
23173934.0;-157.458908
23442282.0;-157.497314
23713738.0;-157.574814
23988336.0;-157.663559
24266114.0;-157.749298
24547082.0;-157.831345
24831330.0;-157.924927
25118870.0;-158.036667
25409740.0;-157.618149
25703948.0;-157.217255
26001594.0;-157.196991
26302684.0;-157.184525
26607262.0;-157.184525
26915338.0;-157.190384
27227010.0;-157.208191
27542290.0;-157.245956
27861222.0;-157.253006
28183816.0;-157.205734
28510178.0;-157.104691
28840318.0;-159.937576
29174280.0;-160.566956
29512078.0;-158.586197
29853820.0;-156.72876
